Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,broad-scale_environmental_context,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_local_scale,environmental_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_material_id,SRA Study,host_common_name,Host_Diet,host_genotype,host_intranasal_treatment,host_sex,host_subject_id,host_strain,neg_cont_type,pos_cont_type
SRR29055169,AMPLICON,502,11724210,PRJNA1111477,SAMN41393638,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6316605,DUKE UNIVERSITY,2022-09-09,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579721,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,284,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-763_Week_0_Label284,284,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-763,C57BL/6,,
SRR29055170,AMPLICON,502,12083642,PRJNA1111477,SAMN41393608,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6648508,DUKE UNIVERSITY,2022-09-07,public,"run.zq,fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579720,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,282,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-752_Week_13_Label282,282,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-752,C57BL/6,,
SRR29055171,AMPLICON,502,11201126,PRJNA1111477,SAMN41393606,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6046040,DUKE UNIVERSITY,2022-09-06,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579719,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,281,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-751_Week_0_Label281,281,SRP508123,Mouse,Normal_Chow,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-751,C57BL/6,,
SRR29055172,AMPLICON,502,13614240,PRJNA1111477,SAMN41393566,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,7345176,DUKE UNIVERSITY,2022-09-01,public,"fastq,run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579718,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,280,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-735_Week_10_Label280,280,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-735,C57BL/6,,
SRR29055173,AMPLICON,502,12831622,PRJNA1111477,SAMN41393611,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6903740,DUKE UNIVERSITY,2022-09-07,public,"sra,fastq,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579717,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,279,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-753_Week_13_Label279,279,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-753,C57BL/6,,
SRR29055174,AMPLICON,502,4376436,PRJNA1111477,SAMN41393553,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2449038,DUKE UNIVERSITY,2022-08-31,public,"run.zq,sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",Mouse Stool,not applicable,SRX24579716,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,278,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-730_Week_0_Label278,278,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,male,JI-730,C57BL/6,,
SRR29055175,AMPLICON,502,36144,PRJNA1111477,SAMN41393736,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,89487,DUKE UNIVERSITY,2023-01-06,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579715,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,277,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Elution-Buffer-Blank-8,277,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055176,AMPLICON,502,25602,PRJNA1111477,SAMN41393735,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,81989,DUKE UNIVERSITY,2023-01-06,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579714,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,276,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Elution-Buffer-Blank-7,276,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055177,AMPLICON,502,60742,PRJNA1111477,SAMN41393734,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,105644,DUKE UNIVERSITY,2023-01-06,public,"sra,run.zq,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",not applicable,not applicable,SRX24579713,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,275,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Kit-blank-9,275,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055178,AMPLICON,502,57228,PRJNA1111477,SAMN41393733,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,102507,DUKE UNIVERSITY,2023-01-06,public,"run.zq,sra,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,SRX24579712,uncalculated,uncalculated,missing: control sample,not applicable,Illumina MiSeq,not applicable,274,PAIRED,PCR,GENOMIC,metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,PSPro-Kit-blank-8,274,SRP508123,,,,,,,,DNA Extraction Blank,
SRR29055179,AMPLICON,502,6158536,PRJNA1111477,SAMN41393503,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4064417,DUKE UNIVERSITY,2022-03-01,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579711,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,15,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-675_Week_13_Label15,15,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-675,C57BL/6,,
SRR29055180,AMPLICON,502,8149970,PRJNA1111477,SAMN41393569,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4359956,DUKE UNIVERSITY,2022-09-01,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579710,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,273,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-736_Week_10_Label273,273,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-736,C57BL/6,,
SRR29055181,AMPLICON,502,6575698,PRJNA1111477,SAMN41393614,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,3622628,DUKE UNIVERSITY,2022-09-07,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579709,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,272,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-754_Week_13_Label272,272,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-754,C57BL/6,,
SRR29055182,AMPLICON,502,7981800,PRJNA1111477,SAMN41393629,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4469157,DUKE UNIVERSITY,2022-09-09,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579708,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,271,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-759_Week_0_Label271,271,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-759,C57BL/6,,
SRR29055183,AMPLICON,502,7942142,PRJNA1111477,SAMN41393613,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4242591,DUKE UNIVERSITY,2022-09-07,public,"fastq,sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",Mouse Stool,not applicable,SRX24579707,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,270,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-754_Week_10_Label270,270,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,female,JI-754,C57BL/6,,
SRR29055184,AMPLICON,502,7844754,PRJNA1111477,SAMN41393555,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4346102,DUKE UNIVERSITY,2022-08-31,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579706,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,269,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-731_Week_13_Label269,269,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-731,C57BL/6,,
SRR29055185,AMPLICON,502,10743302,PRJNA1111477,SAMN41393637,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5802418,DUKE UNIVERSITY,2022-09-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579705,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,268,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-762_Week_10_Label268,268,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-762,C57BL/6,,
SRR29055186,AMPLICON,502,4477840,PRJNA1111477,SAMN41393554,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,2947497,DUKE UNIVERSITY,2022-08-31,public,"sra,fastq,run.zq","ncbi,gs,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579704,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,267,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-731_Week_10_Label267,267,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,male,JI-731,C57BL/6,,
SRR29055187,AMPLICON,502,10679548,PRJNA1111477,SAMN41393582,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6019329,DUKE UNIVERSITY,2022-09-02,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579703,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,266,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-741_Week_13_Label266,266,SRP508123,Mouse,Normal_Chow,"Wild type\, GLP1r(+/+)",House dust mite,male,JI-741,C57BL/6,,
SRR29055188,AMPLICON,502,12517370,PRJNA1111477,SAMN41393533,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,6633243,DUKE UNIVERSITY,2022-08-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579702,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,265,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-723_Week_13_Label265,265,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-723,C57BL/6,,
SRR29055189,AMPLICON,502,7424078,PRJNA1111477,SAMN41393636,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4110859,DUKE UNIVERSITY,2022-09-09,public,"run.zq,fastq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579701,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,263,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-762_Week_0_Label263,263,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",House dust mite,female,JI-762,C57BL/6,,
SRR29055190,AMPLICON,502,10473728,PRJNA1111477,SAMN41393502,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5606557,DUKE UNIVERSITY,2022-03-01,public,"fastq,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",Mouse Stool,not applicable,SRX24579700,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,14,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-674_Week_13_Label14,14,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",Phosphate buffer saline,female,JI-674,C57BL/6,,
SRR29055191,AMPLICON,502,2957784,PRJNA1111477,SAMN41393532,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,1675290,DUKE UNIVERSITY,2022-08-30,public,"fastq,run.zq,sra","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",Mouse Stool,not applicable,SRX24579699,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,262,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-723_Week_0_Label262,262,SRP508123,Mouse,High_Fat_Diet,"Knockout\, Glp1r(-/-)",House dust mite,female,JI-723,C57BL/6,,
SRR29055192,AMPLICON,502,9520932,PRJNA1111477,SAMN41393550,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,4975797,DUKE UNIVERSITY,2022-08-31,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",Mouse Stool,not applicable,SRX24579698,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,260,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:22:00Z,1,Fecal_JI-729_Week_10_Label260,260,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-729,C57BL/6,,
SRR29055193,AMPLICON,502,10093212,PRJNA1111477,SAMN41393576,"MIMARKS.survey,MIGS/MIMS/MIMARKS.host-associated",not applicable,5550918,DUKE UNIVERSITY,2022-09-01,public,"run.zq,fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",Mouse Stool,not applicable,SRX24579697,USA,North America,USA:Durham,Mus musculus,Illumina MiSeq,36.01 N 78.94 W,259,PAIRED,PCR,GENOMIC,mouse gut metagenome,ILLUMINA,2024-05-21T00:00:00Z,2024-05-16T11:23:00Z,1,Fecal_JI-739_Week_13_Label259,259,SRP508123,Mouse,High_Fat_Diet,"Wild type\, GLP1r(+/+)",Phosphate buffer saline,male,JI-739,C57BL/6,,
